sensor_id,latitude,longitude
810124,34.13878392,-117.4927206
810131,34.14076236,-117.4903473
808372,34.14861128,-117.4808785
810165,34.15303434,-117.4755259
808392,34.15954736,-117.4676567
826013,34.16380792,-117.4625241
825987,34.1664691,-117.4593397
825818,34.18331168,-117.4345932
808474,34.18791402,-117.4289363
808512,34.19440138,-117.4201178
808584,34.19503334,-117.4195734
827195,34.19724095,-117.4181832
827014,34.20012447,-117.4166535
827036,34.20613397,-117.4135376
827112,34.2212904,-117.4100032
827066,34.23240395,-117.4190543
827091,34.23844893,-117.4268854
827211,34.2424854,-117.4318678
827223,34.24947893,-117.4402462
821709,34.26251867,-117.4494514
821720,34.28986566,-117.4519582
821735,34.31303285,-117.4768251
821743,34.337768,-117.4795309
821750,34.34476112,-117.446581
821760,34.36539157,-117.4302637
825474,34.38038316,-117.417284
825432,34.38454743,-117.4139367
821771,34.39156928,-117.4082547
821780,34.40961912,-117.393601
821789,34.4254278,-117.3812484
821798,34.44492704,-117.3660356
821807,34.46806476,-117.347927
823834,34.48527724,-117.3353041
823810,34.48681912,-117.3343302
821196,34.50213644,-117.3247429
821207,34.52323064,-117.3184994
821027,34.543093,-117.3043575
820884,34.55849328,-117.2871475
820893,34.5773546,-117.2714884
820903,34.5944566,-117.2567396
820913,34.62767424,-117.2304513
820935,34.65342956,-117.2141813
820944,34.68464468,-117.2130266
820952,34.71147064,-117.1999884
820977,34.7384472,-117.1797657
820985,34.7606148,-117.1572441
820994,34.78191348,-117.1308468
821011,34.8085674,-117.0985482
821217,34.83682968,-117.0896575
821229,34.85813364,-117.0835934
821240,34.8760472,-117.0701945
821250,34.8859192,-117.0446752
821120,34.88583492,-117.0162636
821127,34.9018716,-116.9866112
821171,34.90587604,-116.9519868
821178,34.90104436,-116.9032151
821257,34.90689312,-116.8544568
821264,34.91104352,-116.8213758
821844,34.91609904,-116.7798911
821851,34.92352772,-116.7439988
821858,34.9371364,-116.7035487
821865,34.953931,-116.6665178
821872,34.97295788,-116.6229244
821910,34.99199724,-116.5793168
821917,35.00833828,-116.5380186
821924,35.0239866,-116.4944325
821976,35.043676,-116.4536295
821991,35.06536468,-116.4204462
821998,35.08188168,-116.3810756
822005,35.0878474,-116.3378198
822012,35.09372348,-116.3042835
822019,35.10595056,-116.2562146
822026,35.12778096,-116.2187314
822050,35.15577256,-116.1908932
822057,35.18580432,-116.1631188
822064,35.20075196,-116.1207782
822071,35.23326168,-116.1010679
822078,35.256397,-116.083916
822088,35.27904952,-116.0491387
822097,35.30315014,-116.015051
822106,35.32520817,-115.980002
822115,35.34991019,-115.940782
822124,35.36969881,-115.9060115
822133,35.38347689,-115.8612756
822142,35.39424517,-115.8246051
822149,35.40732327,-115.7777682
822156,35.4210174,-115.7388533
822164,35.43533511,-115.6982344
822241,35.44802844,-115.6621624
822249,35.46301236,-115.6198793
822257,35.47437081,-115.5799597
822266,35.46892058,-115.5386529
822272,35.46740432,-115.4936285
822184,35.46746167,-115.4556819
822193,35.49981463,-115.4370581
822202,35.53266677,-115.4229359
822209,35.56824384,-115.4077831
822216,35.60238384,-115.3931634
1119683,32.70114574,-117.120937
1119699,32.70592768,-117.1206086
1122945,32.71514914,-117.1178671
1117920,32.71514914,-117.1178671
1119808,32.72327282,-117.1155255
1118900,32.73353874,-117.1117105
1123114,32.74312,-117.1113606
1108753,32.74804228,-117.1090335
1108755,32.7544764,-117.1089786
1108757,32.76161728,-117.1092989
1126672,32.7634033,-117.1093962
1119707,32.76583384,-117.1106466
1121074,32.77899168,-117.1123219
1115763,32.7860616,-117.1144722
1117931,32.7862488,-117.1144574
1108526,32.787708,-117.1141655
1108715,32.80034522,-117.1126775
1115771,32.80308084,-117.1130431
1108465,32.80990566,-117.1141522
1115779,32.81460587,-117.1147993
1108523,32.82227078,-117.1167773
1115787,32.82752925,-117.1175261
1108521,32.83298904,-117.1187376
1115794,32.84260396,-117.1205833
1115802,32.8483695,-117.1171565
1126631,32.8483695,-117.1171565
1115811,32.8681378,-117.1085098
1117899,32.87479666,-117.1075978
1108607,32.88199344,-117.1096745
1115820,32.8863921,-117.1116596
1122272,32.89126461,-117.1147025
1108495,32.89408833,-117.115697
1108148,32.90157596,-117.1165929
1122479,32.9089165,-117.1165874
1125318,32.90925,-117.1165853
1108491,32.91744472,-117.1161528
1115838,32.92584987,-117.1146775
1108450,32.935515,-117.1118862
1108489,32.949064,-117.1055218
1122494,32.95294536,-117.1029681
1108429,32.95907236,-117.0994518
1122762,32.95908463,-117.0994427
1123003,32.97219136,-117.0908484
1123014,32.9722042,-117.0908405
1108427,32.97831764,-117.0869777
1123031,32.98519152,-117.0832156
1122967,32.98522,-117.083206
1123006,32.99281804,-117.0838709
1122925,32.99281804,-117.0838709
1108425,32.99657745,-117.0836869
1121001,33.00496776,-117.0810572
1121045,33.00499512,-117.0810484
1108519,33.0109492,-117.0801596
1121038,33.01733688,-117.0794734
1121051,33.01735132,-117.0794719
1108538,33.02478296,-117.079
1121165,33.0344514,-117.0774517
1121034,33.0345062,-117.0774291
1121105,33.041744,-117.0743968
1121138,33.04175768,-117.074391
1121158,33.05033022,-117.0730495
1121125,33.05038818,-117.0730465
1108541,33.05330395,-117.0726012
1121112,33.0615965,-117.0693197
1121142,33.0616531,-117.069305
1108543,33.06978394,-117.0697766
1121151,33.07400268,-117.0706206
1121066,33.07403136,-117.0706153
1108545,33.08147023,-117.0729237
1125503,33.08147023,-117.0729237
1125865,33.0866912,-117.0763439
1126699,33.0866912,-117.0763439
1108516,33.09047292,-117.0815152
1122116,33.09048386,-117.0815039
1108558,33.10648434,-117.0936656
1125321,33.11602806,-117.0987679
1108556,33.11614605,-117.1002921
1123155,33.11876842,-117.1017781
1125265,33.12523532,-117.1040552
1108554,33.144465,-117.1047621
1119756,33.15706724,-117.1042262
1119768,33.178265,-117.1143748
1121748,33.23259743,-117.1469437
1121754,33.3171946,-117.1543188
1126722,33.357354,-117.1590354
817737,33.4392206,-117.1392623
817009,33.45466715,-117.1358189
817018,33.4633213,-117.1365243
817738,33.47741915,-117.1396898
817030,33.48157075,-117.141171
817740,33.49727555,-117.1490333
817040,33.5023618,-117.1522484
817742,33.51049165,-117.1559529
817744,33.52214965,-117.1628663
817405,33.52468815,-117.1645532
817746,33.5335485,-117.170508
817081,33.5449614,-117.1781177
823663,33.5637732,-117.2038872
823677,33.5668749,-117.2100942
817144,33.57508395,-117.2198101
817153,33.5839016,-117.2313007
823792,33.59380188,-117.2438536
823865,33.597502,-117.246793
817371,33.6033143,-117.2520188
817754,33.6090845,-117.2572772
817373,33.6136916,-117.2615049
817756,33.62298005,-117.269899
817375,33.6277913,-117.2738058
817377,33.6415459,-117.2834295
817381,33.6503691,-117.2893787
817758,33.6601713,-117.2966907
817383,33.66346135,-117.3000902
817385,33.67152865,-117.3123168
817760,33.6749073,-117.3199615
817387,33.6786164,-117.3252791
817762,33.68986199,-117.336093
817389,33.69326612,-117.3395131
817764,33.70534056,-117.3568657
817391,33.70767111,-117.3588131
817766,33.71842529,-117.3635894
817768,33.72750148,-117.3787894
817770,33.72987387,-117.3923396
817393,33.73098246,-117.4007885
817772,33.73317701,-117.4159373
817774,33.74028995,-117.4308984
817395,33.74338727,-117.442444
823400,33.74739075,-117.4519306
823421,33.74919632,-117.4543798
817778,33.7587908,-117.4648043
817780,33.76605559,-117.4772871
817782,33.77332646,-117.4856683
826612,33.77443938,-117.4865539
817399,33.77853681,-117.4887639
826598,33.78039018,-117.489221
817784,33.79227543,-117.4986
826648,33.80500626,-117.506832
826631,33.81007164,-117.5096381
817788,33.81549994,-117.5126414
817790,33.82078781,-117.5185581
817403,33.82380983,-117.5222905
827311,33.830257,-117.5290655
817792,33.83151702,-117.5298352
827296,33.84180998,-117.5346788
801291,33.8470779,-117.5347414
825840,33.85149394,-117.5346915
826038,33.85416332,-117.5355375
826043,33.8579144,-117.5363018
827278,33.86362324,-117.5391942
827279,33.86362324,-117.5391942
819621,33.8640521,-117.5410943
801302,33.8660523,-117.5433635
827478,33.8660523,-117.5433635
826074,33.88119217,-117.5466516
826159,33.88555624,-117.5502007
826339,33.89098824,-117.5557716
801320,33.89655947,-117.5590721
819852,33.90065319,-117.5603729
801324,33.9073188,-117.5594316
801328,33.9104125,-117.5586865
801330,33.9143175,-117.557832
801332,33.91755487,-117.5572618
826055,33.92474988,-117.5566844
808191,33.93894784,-117.556054
825849,33.94263646,-117.5556995
826139,33.96317963,-117.5489688
807897,33.97258598,-117.5490156
826017,33.98903754,-117.5497664
815317,33.99738718,-117.5504665
808909,33.99811051,-117.5504538
815332,34.00172701,-117.5505579
826025,34.01244628,-117.5505014
825845,34.0333188,-117.5504894
805627,34.04752689,-117.5502438
805632,34.05072194,-117.5492614
825661,34.06179156,-117.545168
809485,34.0763088,-117.5450311
823695,34.09230005,-117.5440797
808232,34.10327972,-117.536081
808254,34.10429824,-117.5348626
808293,34.1136216,-117.5236949
808325,34.11775372,-117.5186715
826496,34.12170786,-117.5138313
827261,34.12450128,-117.510442
823715,34.13901704,-117.492993
823720,34.1410006,-117.4906129
808373,34.14877868,-117.4812223
810143,34.1510772,-117.478415
808393,34.15960184,-117.4681867
826010,34.16380988,-117.4631152
825990,34.16648668,-117.4599137
808412,34.17471154,-117.4476382
825820,34.18358344,-117.434881
808485,34.18810362,-117.4292359
808525,34.19457634,-117.4204791
808586,34.19520916,-117.4199544
827194,34.197395,-117.4185556
827015,34.20025075,-117.4169989
827038,34.20623891,-117.4138951
827111,34.22135637,-117.4103727
827063,34.2323214,-117.4197142
827092,34.2381565,-117.4274444
827210,34.2422128,-117.4325026
827222,34.24931207,-117.4409934
821721,34.28974165,-117.4523015
821736,34.31311159,-117.4776459
822228,34.33686055,-117.4825597
822234,34.3444952,-117.4561152
821761,34.36555605,-117.4305364
825472,34.3805265,-117.4175315
825455,34.38266062,-117.4158128
821772,34.391707,-117.4085007
821781,34.40973202,-117.393829
821790,34.4255317,-117.3814908
821799,34.44501414,-117.3662566
821808,34.46816324,-117.3481756
823831,34.4853678,-117.3355495
823813,34.48691068,-117.334579
821197,34.50222142,-117.32498
821208,34.52331354,-117.3187626
821080,34.54318658,-117.3044749
820885,34.5585818,-117.2873671
820894,34.5774575,-117.2716701
820904,34.59455772,-117.2569467
821051,34.62776552,-117.230645
821055,34.65352124,-117.2143985
820936,34.684727,-117.2132429
821063,34.7115554,-117.2001919
821067,34.73855692,-117.179942
820986,34.7607537,-117.1574477
821071,34.78203192,-117.1310691
821076,34.80866628,-117.0988155
821218,34.8368875,-117.0898941
821230,34.85819856,-117.0838373
821241,34.87625512,-117.0704519
821251,34.88625804,-117.0447065
821121,34.88603956,-117.0163746
821128,34.9020726,-116.9867955
821172,34.90585588,-116.952009
821179,34.90125454,-116.9032077
821258,34.90717254,-116.8545294
821265,34.91124578,-116.8214504
821845,34.916502,-116.779996
821852,34.92389034,-116.7441188
821859,34.93749226,-116.7037228
821866,34.9542875,-116.666706
821873,34.9733114,-116.6231311
821911,34.99231784,-116.5795338
821918,35.00864462,-116.5382615
821925,35.02431552,-116.4946065
821977,35.0439859,-116.4538594
821992,35.06566888,-116.4207314
821999,35.0822363,-116.381259
822006,35.08819922,-116.3379145
822013,35.09408086,-116.3044194
822020,35.10626574,-116.2564422
822027,35.12805812,-116.2190763
822051,35.1560078,-116.1912694
822058,35.18611406,-116.1633523
822065,35.20105992,-116.1211192
822072,35.23356558,-116.1014773
822079,35.25677854,-116.0840903
822089,35.27920786,-116.0494956
822098,35.30343315,-116.015368
822107,35.32550305,-115.9803123
822116,35.35019845,-115.9410687
822125,35.3700215,-115.9062535
822134,35.3838156,-115.8614825
822143,35.39459655,-115.8248165
822150,35.4076704,-115.7779717
822157,35.4213943,-115.7390121
822165,35.43570025,-115.6983678
822242,35.44841215,-115.6624091
822250,35.46336175,-115.6200915
822258,35.4750216,-115.5802225
822267,35.4694882,-115.5386313
822222,35.47047405,-115.4986974
822185,35.46774,-115.4559879
822194,35.49993725,-115.4374508
822203,35.5327668,-115.4233939
822210,35.56841715,-115.4081128
822217,35.6026532,-115.3934621
500017011,36.99067576,-122.0210288
500017021,36.99605922,-122.0200245
403471,37.061134,-122.0044565
500017102,37.10675195,-121.9768792
404365,37.141139,-121.98489
400108,37.19020242,-121.9925393
400154,37.22633753,-121.9751494
405279,37.23501061,-121.9704308
400649,37.25174186,-121.9581207
400715,37.25621489,-121.955376
400240,37.25818439,-121.9538505
403329,37.27026453,-121.9473465
400436,37.2716866,-121.9470464
400221,37.29361414,-121.9374397
404370,37.29602703,-121.9389561
500017012,36.99146417,-122.0205752
500017022,36.99634142,-122.0204004
403475,37.061194,-122.004672
500017101,37.10645548,-121.9755274
405586,37.140242,-121.984686
400416,37.22775229,-121.9742758
405281,37.23505591,-121.9706247
404378,37.24997579,-121.9593314
400832,37.25460108,-121.9567752
400073,37.25629966,-121.9555593
400278,37.26656068,-121.9486917
400298,37.29304697,-121.9379586
400100,37.29505192,-121.9383116
1215965,33.77429645,-118.0938867
1219666,33.7743003,-118.0349486
1202590,33.7743003,-118.0349486
1214852,33.77423235,-118.0292326
1214853,33.77423235,-118.0292326
1215235,33.77421394,-118.023517
1215236,33.77421394,-118.023517
1214857,33.77421477,-118.0233438
1202595,33.77421477,-118.0233438
1214868,33.77421562,-118.0177998
1214869,33.77421562,-118.0177998
1202614,33.77449862,-118.0105353
1215078,33.77449862,-118.0105353
1215090,33.77358212,-118.0067573
1215092,33.77358212,-118.0067573
1202627,33.77336132,-118.0042005
1215096,33.77336132,-118.0042005
1214763,33.77116542,-117.9946883
1202648,33.77116542,-117.9946883
1214821,33.77086527,-117.9898449
1202691,33.77086527,-117.9898449
1214936,33.770563,-117.9846261
1214938,33.770563,-117.9846261
1214955,33.7694204,-117.9795196
1214953,33.7694204,-117.9795196
1202705,33.76637623,-117.976237
1214781,33.76637623,-117.976237
1202720,33.76571899,-117.9696585
1214826,33.76571899,-117.9696585
1215072,33.76579913,-117.9594062
1202742,33.76580883,-117.9583324
1202753,33.76580343,-117.9558292
1214970,33.76580343,-117.9558292
1214986,33.76585712,-117.9510269
1214988,33.76585712,-117.9510269
1215001,33.76590961,-117.946095
1215003,33.76590961,-117.946095
1214805,33.76595,-117.9414889
1214803,33.76595,-117.9414889
1214790,33.76599425,-117.9357631
1202779,33.76599425,-117.9357631
1215063,33.7660494,-117.929691
1202785,33.7660494,-117.929691
1215252,33.76602855,-117.9295168
1215251,33.76602855,-117.9295168
1214894,33.76706434,-117.9223494
1214892,33.76706434,-117.9223494
1215055,33.76870735,-117.9175173
1202827,33.76870735,-117.9175173
1215017,33.77029859,-117.9130596
1215015,33.77029859,-117.9130596
1214771,33.77307446,-117.9073698
1202844,33.77307446,-117.9073698
1202855,33.77583847,-117.9019851
1215052,33.77583847,-117.9019851
1215051,33.77583847,-117.9019851
1215043,33.77851719,-117.8958847
1215041,33.77851719,-117.8958847
1215108,33.77891393,-117.889275
1202885,33.77891393,-117.889275
1214715,33.7788961,-117.8861524
1214714,33.7788961,-117.8861524
1214723,33.77890238,-117.8823411
1202901,33.77890238,-117.8823411
1215115,33.77893976,-117.8787221
1212170,33.77885,-117.8756518
1202921,33.77823662,-117.8723955
1215128,33.77823662,-117.8723955
1202949,33.77820966,-117.8628085
1214752,33.77820966,-117.8628085
1214729,33.77709594,-117.8557681
1202964,33.77709594,-117.8557681
1202977,33.77509342,-117.8502936
1214881,33.7756135,-117.8461698
1215026,33.77652982,-117.8385401
1215963,33.77447204,-118.0938877
1202574,33.77488611,-118.0381738
1219659,33.77488611,-118.0381738
1202564,33.77444287,-118.0363023
1214854,33.77438506,-118.0292156
1215248,33.7743894,-118.0235098
1202599,33.77439,-118.0233369
1214870,33.77437127,-118.0177895
1214871,33.77437127,-118.0177895
1215077,33.77465222,-118.0105014
1202610,33.77465222,-118.0105014
1215089,33.77382041,-118.006721
1215091,33.77382041,-118.006721
1202631,33.77351064,-118.004084
1215097,33.77351064,-118.004084
1202663,33.77136242,-117.9945248
1214816,33.77136242,-117.9945248
1214811,33.77102935,-117.9898171
1202676,33.77102935,-117.9898171
1214937,33.77073861,-117.9845761
1214939,33.77073861,-117.9845761
1214952,33.76957229,-117.9794367
1214954,33.76957229,-117.9794367
1214780,33.76640504,-117.9760109
1202701,33.76640504,-117.9760109
1214832,33.7658767,-117.9696403
1202724,33.7658767,-117.9696403
1202738,33.76595378,-117.959407
1215071,33.76595378,-117.959407
1214972,33.76597108,-117.9558352
1214971,33.76597108,-117.9558352
1214987,33.76600133,-117.9510271
1214985,33.76600133,-117.9510271
1215000,33.76604985,-117.946098
1215002,33.76604985,-117.946098
1214804,33.76607873,-117.9414899
1214806,33.76607873,-117.9414899
1202766,33.76614388,-117.9357681
1214785,33.76614388,-117.9357681
1215062,33.76618052,-117.9296958
1202789,33.76618052,-117.9296958
1215249,33.76618212,-117.929523
1215250,33.76618212,-117.929523
1214893,33.76717414,-117.9224448
1202803,33.76717414,-117.9224448
1214899,33.76834098,-117.9190365
1202814,33.76834098,-117.9190365
1215016,33.7704541,-117.9131498
1215018,33.7704541,-117.9131498
1214770,33.77319317,-117.907475
1202840,33.77319317,-117.907475
1202859,33.77596408,-117.9020763
1215042,33.77865012,-117.8959237
1215044,33.77865012,-117.8959237
1202872,33.77906916,-117.8895762
1214742,33.77906916,-117.8895762
1214713,33.77905805,-117.8861818
1211641,33.77905805,-117.8861818
1202912,33.77908127,-117.8821826
1214706,33.77908127,-117.8821826
1215114,33.77910444,-117.8787354
1202929,33.77902697,-117.8756624
1215129,33.77826872,-117.8723935
1202917,33.77826872,-117.8723935
1214746,33.77834239,-117.8631346
1202938,33.77834239,-117.8631346
1202960,33.77721032,-117.8556956
1214727,33.77721032,-117.8556956
1214734,33.77520704,-117.8502792
1202981,33.77520704,-117.8502792
1215212,33.77574407,-117.8462008
1214882,33.77574407,-117.8462008
1202993,33.77686196,-117.8385543
771253,34.17948924,-118.8598757
771578,34.18407277,-118.8605991
771268,34.19619103,-118.8592243
771285,34.19889263,-118.8574693
771294,34.20335428,-118.8536923
771306,34.20830524,-118.849216
771318,34.21134744,-118.8488032
771349,34.21516617,-118.8493643
771329,34.22504823,-118.8480022
771340,34.22847711,-118.846387
771360,34.24157519,-118.8397305
771371,34.2447506,-118.8394568
771386,34.25226299,-118.8398826
771396,34.25927552,-118.8428688
771410,34.26627395,-118.8501434
771421,34.26680825,-118.851736
771431,34.2744363,-118.8571061
771441,34.28183127,-118.8625477
771254,34.17834212,-118.8608332
771577,34.18296154,-118.8606427
771565,34.1930228,-118.8613618
771553,34.19584519,-118.8598299
771295,34.20277785,-118.8549801
771542,34.2055228,-118.8514491
771531,34.20794115,-118.8498382
771350,34.21437685,-118.8496722
771521,34.22266667,-118.8494811
771509,34.22528171,-118.8483146
771499,34.23522539,-118.8426924
771488,34.23975583,-118.8408128
771385,34.25185141,-118.8402821
771400,34.25897328,-118.8431047
771475,34.26354238,-118.8482151
771463,34.26654665,-118.8520838
771432,34.27419418,-118.8573933
771453,34.27909539,-118.8610658
403280,37.82786396,-122.2669936
400655,37.82958128,-122.2666304
401381,37.83533266,-122.2656089
400103,37.83915885,-122.2646356
402202,37.843229,-122.2548008
402479,37.84960775,-122.2410657
407990,37.84858,-122.2256687
404381,37.85100799,-122.2226785
407992,37.85323547,-122.2217619
407987,37.86162724,-122.2092982
400048,37.8672556,-122.1991012
401687,37.86868596,-122.1946292
400736,37.87272224,-122.189255
400438,37.8776103,-122.1840045
400345,37.88270996,-122.1801935
400389,37.88711964,-122.1774856
401681,37.89028748,-122.1737707
401746,37.8924974,-122.167051
400323,37.8926945,-122.16068
400171,37.89133694,-122.152067
400579,37.89086276,-122.1486674
400532,37.89042272,-122.1375192
402476,37.89157852,-122.1302599
400251,37.89316904,-122.1238163
400197,37.8950894,-122.1129618
400494,37.8958022,-122.1084906
401684,37.8974175,-122.0990302
401002,37.89766908,-122.0917391
400946,37.8977572,-122.0868143
400748,37.89749812,-122.0814103
401390,37.82740834,-122.2677342
400406,37.83111025,-122.2669254
400224,37.83553141,-122.2660133
404668,37.8365319,-122.265822
400083,37.83912792,-122.2648263
402480,37.84255935,-122.2579102
402201,37.8466419,-122.2472257
402481,37.84934006,-122.237592
402200,37.8491134,-122.2312874
407995,37.84874042,-122.2265713
404385,37.85080995,-122.2231933
408000,37.85229594,-122.2224991
407997,37.86213884,-122.2098378
400989,37.8674617,-122.200125
400101,37.87294482,-122.189548
400617,37.87880752,-122.1852354
400413,37.8817914,-122.1815622
401689,37.88802678,-122.177148
400747,37.89108888,-122.1728934
400354,37.89284932,-122.1666145
401683,37.89286136,-122.1569006
400800,37.89214048,-122.1544087
400600,37.89169774,-122.1499588
400616,37.89164216,-122.1425552
400619,37.8915092,-122.1324249
401423,37.89306068,-122.1258197
400550,37.89455002,-122.1188245
400878,37.89565676,-122.1118915
400289,37.89627412,-122.1079789
401692,37.897512,-122.1003399
400604,37.89802982,-122.0920402
400580,37.89815992,-122.0875088
401482,37.89806468,-122.0824837
403744,36.94391316,-121.503261
401674,36.94817306,-121.5125327
401679,36.95030704,-121.5206644
401677,36.9525636,-121.5277986
401682,36.95482388,-121.5300782
401680,36.96267832,-121.544687
403745,36.94391316,-121.503261
401665,36.9481706,-121.5125316
401666,36.95030704,-121.5206651
401678,36.95260072,-121.5278481
401688,36.95482388,-121.5300782
401685,36.9626352,-121.5446856
401799,38.31764497,-122.3073811
401796,38.3218522,-122.3086994
401798,38.31760519,-122.3075507
401797,38.321719,-122.3087869
402039,38.0985278,-122.5200361
402041,38.10566296,-122.5112431
402043,38.12144416,-122.4970059
402045,38.15483997,-122.4220726
402047,38.11732812,-122.2892044
401706,38.12160089,-122.2772324
401702,38.12363964,-122.2716129
401696,38.13710029,-122.2566983
401694,38.14029623,-122.2531296
401701,38.14185767,-122.2463465
402049,38.14123129,-122.2323025
402051,38.14071558,-122.2222238
402038,38.09865156,-122.5202207
402040,38.10580074,-122.5114444
402042,38.12161057,-122.4971739
402044,38.15484021,-122.4220753
402046,38.11760229,-122.2892414
401704,38.12169671,-122.2772733
401703,38.1238527,-122.2717926
401693,38.13756895,-122.2561757
401700,38.14033478,-122.2530573
401699,38.14195223,-122.2463474
402048,38.14145645,-122.2323079
402050,38.14102033,-122.2217228
601535,36.00185216,-119.9594244
601515,36.5112168,-119.7864701
601222,36.6948479,-119.7857488
601517,36.69890556,-119.7857733
601220,36.70603004,-119.7850042
601221,36.70823009,-119.7844407
601520,36.71351247,-119.7842765
601522,36.71900624,-119.7847126
601209,36.7288754,-119.7823684
601210,36.73316698,-119.7779581
601526,36.7387141,-119.7774631
601211,36.74246922,-119.7774359
601212,36.74537113,-119.776337
601528,36.74987196,-119.7760129
601256,36.7563656,-119.7756328
601530,36.76006675,-119.7754163
601213,36.76572411,-119.7775588
601214,36.77859016,-119.7846574
601215,36.78091656,-119.784555
601534,36.78658004,-119.7841711
601414,36.79522814,-119.7849343
601416,36.80753304,-119.78514
601415,36.81016116,-119.78514
601538,36.81598134,-119.7852218
601417,36.82465384,-119.7850292
601540,36.83031576,-119.7849391
601542,36.84374074,-119.7848185
614163,36.85072731,-119.7856476
601541,36.86180208,-119.7913803
602535,36.00187154,-119.9594244
602515,36.5112314,-119.7864703
602517,36.69894285,-119.7860596
602520,36.7135292,-119.7846141
602522,36.71898565,-119.7849884
602526,36.73875304,-119.7777124
601259,36.75172352,-119.776206
602530,36.76003796,-119.775787
601411,36.76615543,-119.7798452
601413,36.77785559,-119.785028
601412,36.78047099,-119.7848727
602534,36.7866024,-119.7845155
601205,36.79236552,-119.7848154
601206,36.80747296,-119.7854267
601207,36.80857648,-119.78544
602538,36.81599415,-119.7855613
601208,36.82046968,-119.7855608
602540,36.83031528,-119.7852508
601216,36.8332068,-119.7852418
601218,36.83494124,-119.7852032
602542,36.8437603,-119.7851328
624163,36.85061456,-119.785929
601217,36.85270116,-119.7877898
601219,36.8527266,-119.7877717
602541,36.86182248,-119.7917643
602544,36.88042538,-119.7930317
601101,36.89071128,-119.7930371
601102,36.89319864,-119.792958
601465,35.67764959,-120.097128
601466,35.67132266,-120.0828691
601467,35.65194512,-120.0411274
602465,35.67801909,-120.0963585
602466,35.67032564,-120.0820818
602467,35.65084712,-120.0403669
772410,33.74925702,-118.2818007
772421,33.74919712,-118.2700434
775762,33.74893232,-118.2902355
775763,33.74893232,-118.2902355
772411,33.7493459,-118.2821021
772396,33.7493459,-118.2821021
772420,33.74928128,-118.2700409
1052910,37.47200786,-119.9531177
1052810,37.47200492,-119.953114
313824,38.57504582,-121.5593814
318383,38.57494192,-121.5462665
318451,38.57495588,-121.5374032
313840,38.57670816,-121.5280852
311903,38.5667606,-121.5060484
311974,38.56361894,-121.4933204
312139,38.56274757,-121.4895578
318282,38.55997364,-121.4791362
312098,38.559212,-121.4751635
313728,38.56092875,-121.4607925
314270,38.55730394,-121.447778
313671,38.5553359,-121.440277
313684,38.55079054,-121.4290464
319212,38.5504453,-121.4256752
313698,38.55280602,-121.4130848
314371,38.55345015,-121.410075
314559,38.55447012,-121.4056271
313938,38.55690656,-121.3946105
319644,38.55844428,-121.3812678
319631,38.55894586,-121.3766917
319630,38.55894586,-121.3766917
318890,38.5594494,-121.3713707
313753,38.5594494,-121.3713707
313897,38.56040644,-121.3623583
318888,38.56040644,-121.3623583
313852,38.56195668,-121.3476724
318882,38.56195668,-121.3476724
319189,38.56522844,-121.3374654
314712,38.56522844,-121.3374654
318900,38.56664196,-121.334583
314668,38.56664196,-121.334583
318879,38.56984584,-121.3280431
313765,38.56984584,-121.3280431
313867,38.57288688,-121.321301
318896,38.57288688,-121.321301
318907,38.57811163,-121.308578
313740,38.57811163,-121.308578
318972,38.57915788,-121.3067005
318973,38.57915788,-121.3067005
313658,38.58426988,-121.2982695
318872,38.58426988,-121.2982695
318985,38.59026724,-121.2883887
314536,38.59026724,-121.2883887
319015,38.591295,-121.286687
319016,38.591295,-121.286687
318861,38.60027666,-121.2771106
313646,38.60027666,-121.2771106
315894,38.6082923,-121.2719345
314042,38.6082923,-121.2719345
314036,38.6095832,-121.2686479
315895,38.6095832,-121.2686479
315896,38.6152113,-121.2536298
313631,38.6152113,-121.2536298
313912,38.6196906,-121.2420121
315897,38.6196906,-121.2420121
313618,38.62482944,-121.228314
315898,38.62482944,-121.228314
313055,38.6311815,-121.2162755
315899,38.6311815,-121.2162755
316271,38.63343966,-121.2118938
316280,38.63343966,-121.2118938
318550,38.63956834,-121.1987934
318551,38.63956834,-121.1987934
313606,38.6425842,-121.1737204
316101,38.6425842,-121.1737204
313551,38.641827,-121.1552654
315900,38.641827,-121.1552654
315901,38.6416819,-121.1519094
313552,38.6416819,-121.1519094
316977,38.6420427,-121.1388492
316949,38.6420427,-121.1388492
315105,38.6424836,-121.1295288
315902,38.6424836,-121.1295288
314379,38.6432034,-121.1135855
315903,38.6432034,-121.1135855
314248,38.6432267,-121.1129334
315904,38.6432267,-121.1129334
316983,38.6439475,-121.0976398
316959,38.6439475,-121.0976398
316976,38.6468997,-121.0882998
316987,38.6468997,-121.0882998
316810,38.65044148,-121.0776887
316648,38.65044148,-121.0776887
319467,38.65213852,-121.0726264
319466,38.65213852,-121.0726264
316654,38.65645418,-121.059645
318726,38.65645418,-121.059645
320015,38.6578126,-121.0549586
318730,38.65798036,-121.0472865
316666,38.65798036,-121.0472865
316674,38.65505054,-121.0164333
319165,38.65505054,-121.0164333
319161,38.65874946,-120.9803727
316682,38.65874946,-120.9803727
316888,38.6593926,-120.9666538
316690,38.65944984,-120.9602068
316699,38.66143804,-120.942234
316708,38.6709496,-120.9242251
318467,38.69143625,-120.901797
316906,38.69364759,-120.896278
316716,38.69843136,-120.8741116
316898,38.70855783,-120.8447151
